site;date;observer;dive;replicate;species;sex;maturity;size_type;abundance;size_observed
Roca Partida;21/05/2011;Pelayo Camacho, Flaviano;2;2;Holacanthus passer;;;size;5;15
Roca Partida;21/05/2011;Pelayo Camacho, Flaviano;2;3;Paranthias colonus;;;size;1;20
Roca Partida;21/05/2011;Torres, Jose Cruz;1;3;Abudefduf troscheli;;;size;20;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Stegastes rectifraenum;;;size;7;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Stegastes rectifraenum;;;size;10;5
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Holacanthus passer;;;size;3;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Bodianus diplotaenia;;;size;5;15
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Chromis atrilobata;;;size;6;5
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Chromis atrilobata;;;size;8;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Thalassoma lucasanum;;;size;17;5
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Abudefduf troscheli;;;size;1;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Girella simplicidens;;;size;1;15
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Girella simplicidens;;;size;1;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;1;Diplobatis ommata;;;size;1;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Stegastes rectifraenum;;;size;8;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Stegastes rectifraenum;;;size;9;5
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Holacanthus passer;;;size;10;15
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Holacanthus passer;;;size;11;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Bodianus diplotaenia;;;size;4;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Bodianus diplotaenia;;;size;1;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Chromis atrilobata;;;size;12;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Chromis atrilobata;;;size;1;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Haemulon sexfasciatum;;;size;1;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Thalassoma lucasanum;;;size;17;5
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Abudefduf troscheli;;;size;8;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Mycteroperca rosacea;;;size;2;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Girella simplicidens;;;size;2;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Serranus psittacinus;;;size;1;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Paranthias colonus;;;size;9;15
Roca Partida;21/05/2011;Torres, Jose Cruz;2;2;Diplobatis ommata;;;size;1;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Stegastes rectifraenum;;;size;2;5
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Stegastes rectifraenum;;;size;1;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Holacanthus passer;;;size;22;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Bodianus diplotaenia;;;size;4;20
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Bodianus diplotaenia;;;size;4;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Chromis atrilobata;;;size;25;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Chromis atrilobata;;;size;1;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Halichoeres dispilus;;;size;21;5
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Paranthias colonus;;;size;3;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Halichoeres notospilus;;;size;1;10
Roca Partida;21/05/2011;Torres, Jose Cruz;2;3;Diplobatis ommata;;;size;1;20
Roca Partida;21/05/2011;Encinas, Leopoldo;1;1;Paranthias colonus;;;size;6;25
Roca Partida;21/05/2011;Encinas, Leopoldo;1;2;Paranthias colonus;;;size;2;25
Roca Partida;21/05/2011;Encinas, Leopoldo;1;2;Bodianus diplotaenia;female;;size;2;15
Roca Partida;21/05/2011;Encinas, Leopoldo;1;2;Kyphosus analogus;;;size;4;25
Roca Partida;21/05/2011;Encinas, Leopoldo;1;3;Seriola lalandi;;;size;2;80
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Serranus psittacinus;;;size;16;6
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Stegastes rectifraenum;;;size;16;4
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Holacanthus passer;;;size;2;15
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Holacanthus passer;;;size;1;25
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Bodianus diplotaenia;male;;size;2;15
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Halichoeres dispilus;;;size;2;8
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Cephalopholis panamensis;;;size;3;20
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Paranthias colonus;;;size;24;6
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Alphestes immaculatus;;;size;1;15
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Narcine entemedor;;;size;1;20
Roca Partida;21/05/2011;Encinas, Leopoldo;2;1;Sufflamen verres;;;size;1;20
Roca Partida;21/05/2011;Garcia, Juan Gabriel;2;2;Paranthias colonus;;;size;5;15
Roca Partida;21/05/2011;Garcia, Juan Gabriel;2;2;Bodianus diplotaenia;female;;size;4;10
Roca Partida;21/05/2011;Garcia, Juan Gabriel;2;2;Bodianus diplotaenia;female;;size;2;15
Roca Partida;21/05/2011;Garcia, Juan Gabriel;2;2;Bodianus diplotaenia;male;;size;1;20
Roca Partida;21/05/2011;Garcia, Juan Gabriel;2;2;Johnrandalia nigrirostris;;;size;2;10
Roca Partida;21/05/2011;Garcia, Juan Gabriel;2;3;Paranthias colonus;;;size;10;15
Roca Partida;21/05/2011;Garcia, Juan Gabriel;2;3;Bodianus diplotaenia;;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;1;1;Stegastes rectifraenum;;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;1;1;Stegastes rectifraenum;;;size;6;5
Roca Partida;21/05/2011;Rojo, Mario;1;1;Holacanthus passer;;juvenile;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;1;1;Holacanthus passer;female;;size;4;20
Roca Partida;21/05/2011;Rojo, Mario;1;1;Bodianus diplotaenia;female;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;1;1;Bodianus diplotaenia;female;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;1;1;Chromis atrilobata;;;size;4;5
Roca Partida;21/05/2011;Rojo, Mario;1;1;Halichoeres dispilus;;;size;7;10
Roca Partida;21/05/2011;Rojo, Mario;1;1;Halichoeres dispilus;;;size;4;15
Roca Partida;21/05/2011;Rojo, Mario;1;1;Thalassoma lucasanum;;;size;8;10
Roca Partida;21/05/2011;Rojo, Mario;1;1;Sufflamen verres;;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;1;1;Sufflamen verres;;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;1;1;Girella simplicidens;;;size;2;20
Roca Partida;21/05/2011;Rojo, Mario;1;1;Paranthias colonus;;;size;6;10
Roca Partida;21/05/2011;Rojo, Mario;1;1;Paranthias colonus;;;size;3;30
Roca Partida;21/05/2011;Rojo, Mario;1;1;Abudefduf troscheli;;;size;6;20
Roca Partida;21/05/2011;Rojo, Mario;1;1;Serranus psittacinus;;;size;3;10
Roca Partida;21/05/2011;Rojo, Mario;1;1;Halichoeres chierchiae;;;size;2;10
Roca Partida;21/05/2011;Rojo, Mario;1;1;Balistes polylepis;;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;1;1;Johnrandalia nigrirostris;;;size;2;15
Roca Partida;21/05/2011;Rojo, Mario;1;2;Stegastes rectifraenum;;;size;4;5
Roca Partida;21/05/2011;Rojo, Mario;1;2;Stegastes rectifraenum;;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;1;2;Holacanthus passer;male;;size;13;20
Roca Partida;21/05/2011;Rojo, Mario;1;2;Holacanthus passer;female;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;1;2;Holacanthus passer;female;juvenile;size;3;15
Roca Partida;21/05/2011;Rojo, Mario;1;2;Holacanthus passer;female;;size;6;20
Roca Partida;21/05/2011;Rojo, Mario;1;2;Bodianus diplotaenia;male;;size;1;50
Roca Partida;21/05/2011;Rojo, Mario;1;2;Bodianus diplotaenia;male;;size;2;40
Roca Partida;21/05/2011;Rojo, Mario;1;2;Bodianus diplotaenia;female;;size;1;30
Roca Partida;21/05/2011;Rojo, Mario;1;2;Bodianus diplotaenia;female;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;1;2;Bodianus diplotaenia;;;size;4;10
Roca Partida;21/05/2011;Rojo, Mario;1;2;Thalassoma lucasanum;;;size;5;5
Roca Partida;21/05/2011;Rojo, Mario;1;2;Mycteroperca rosacea;;;size;2;15
Roca Partida;21/05/2011;Rojo, Mario;1;2;Paranthias colonus;;;size;8;25
Roca Partida;21/05/2011;Rojo, Mario;1;2;Paranthias colonus;;;size;5;15
Roca Partida;21/05/2011;Rojo, Mario;1;2;Paranthias colonus;;;size;40;10
Roca Partida;21/05/2011;Rojo, Mario;1;2;Paranthias colonus;;;size;4;5
Roca Partida;21/05/2011;Rojo, Mario;1;2;Balistes polylepis;;;size;2;30
Roca Partida;21/05/2011;Rojo, Mario;1;2;Johnrandalia nigrirostris;;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;1;2;Chaetodon humeralis;;;size;2;15
Roca Partida;21/05/2011;Rojo, Mario;1;2;Sufflamen verres;;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;1;3;Stegastes rectifraenum;;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;1;3;Holacanthus passer;female;;size;2;20
Roca Partida;21/05/2011;Rojo, Mario;1;3;Holacanthus passer;;juvenile;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;1;3;Holacanthus passer;male;;size;2;25
Roca Partida;21/05/2011;Rojo, Mario;1;3;Holacanthus passer;male;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;female;;size;5;20
Roca Partida;21/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;female;;size;4;15
Roca Partida;21/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;male;;size;3;35
Roca Partida;21/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;female;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;female;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;male;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;1;3;Chromis atrilobata;;;size;46;5
Roca Partida;21/05/2011;Rojo, Mario;1;3;Halichoeres dispilus;;;size;11;10
Roca Partida;21/05/2011;Rojo, Mario;1;3;Thalassoma lucasanum;;;size;20;10
Roca Partida;21/05/2011;Rojo, Mario;1;3;Johnrandalia nigrirostris;;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;1;3;Paranthias colonus;;;size;15;10
Roca Partida;21/05/2011;Rojo, Mario;1;3;Paranthias colonus;;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;1;3;Paranthias colonus;;;size;6;30
Roca Partida;21/05/2011;Rojo, Mario;1;3;Girella simplicidens;;;size;2;25
Roca Partida;21/05/2011;Rojo, Mario;1;3;Cirrhitichthys oxycephalus;;;size;2;5
Roca Partida;21/05/2011;Rojo, Mario;1;3;Chaetodon humeralis;;;size;2;15
Roca Partida;21/05/2011;Rojo, Mario;2;1;Abudefduf troscheli;;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;2;1;Stegastes rectifraenum;;;size;7;10
Roca Partida;21/05/2011;Rojo, Mario;2;1;Stegastes rectifraenum;;juvenile;size;3;5
Roca Partida;21/05/2011;Rojo, Mario;2;1;Holacanthus passer;female;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;2;1;Holacanthus passer;male;;size;6;25
Roca Partida;21/05/2011;Rojo, Mario;2;1;Bodianus diplotaenia;female;;size;3;20
Roca Partida;21/05/2011;Rojo, Mario;2;1;Bodianus diplotaenia;female;;size;4;10
Roca Partida;21/05/2011;Rojo, Mario;2;1;Chromis atrilobata;;;size;25;5
Roca Partida;21/05/2011;Rojo, Mario;2;1;Thalassoma lucasanum;;;size;6;10
Roca Partida;21/05/2011;Rojo, Mario;2;1;Pareques fuscovittatus;;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;2;1;Paranthias colonus;;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;2;1;Paranthias colonus;;;size;14;10
Roca Partida;21/05/2011;Rojo, Mario;2;1;Haemulon maculicauda;;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;2;1;Balistes polylepis;;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;2;1;Girella simplicidens;;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;2;1;Caulolatilus princeps;;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;2;2;Stegastes rectifraenum;;;size;4;5
Roca Partida;21/05/2011;Rojo, Mario;2;2;Stegastes rectifraenum;;;size;4;10
Roca Partida;21/05/2011;Rojo, Mario;2;2;Holacanthus passer;female;;size;3;20
Roca Partida;21/05/2011;Rojo, Mario;2;2;Holacanthus passer;;juvenile;size;1;5
Roca Partida;21/05/2011;Rojo, Mario;2;2;Holacanthus passer;male;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;2;2;Bodianus diplotaenia;male;;size;1;30
Roca Partida;21/05/2011;Rojo, Mario;2;2;Bodianus diplotaenia;female;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;2;2;Chromis atrilobata;;;size;57;5
Roca Partida;21/05/2011;Rojo, Mario;2;2;Thalassoma lucasanum;;;size;4;10
Roca Partida;21/05/2011;Rojo, Mario;2;2;Girella simplicidens;;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;2;2;Halichoeres dispilus;;;size;4;10
Roca Partida;21/05/2011;Rojo, Mario;2;2;Cephalopholis panamensis;;;size;1;30
Roca Partida;21/05/2011;Rojo, Mario;2;2;Cephalopholis panamensis;;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;2;2;Cephalopholis panamensis;;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;2;2;Abudefduf troscheli;;;size;3;20
Roca Partida;21/05/2011;Rojo, Mario;2;2;Haemulon maculicauda;;;size;3;25
Roca Partida;21/05/2011;Rojo, Mario;2;2;Johnrandalia nigrirostris;;;size;1;15
Roca Partida;21/05/2011;Rojo, Mario;2;2;Halichoeres chierchiae;;;size;1;30
Roca Partida;21/05/2011;Rojo, Mario;2;2;Haemulon sexfasciatum;;;size;2;30
Roca Partida;21/05/2011;Rojo, Mario;2;2;Paranthias colonus;;;size;3;10
Roca Partida;21/05/2011;Rojo, Mario;2;3;Stegastes rectifraenum;;;size;8;10
Roca Partida;21/05/2011;Rojo, Mario;2;3;Stegastes rectifraenum;;juvenile;size;14;5
Roca Partida;21/05/2011;Rojo, Mario;2;3;Holacanthus passer;male;;size;1;25
Roca Partida;21/05/2011;Rojo, Mario;2;3;Holacanthus passer;female;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;2;3;Bodianus diplotaenia;female;;size;3;20
Roca Partida;21/05/2011;Rojo, Mario;2;3;Bodianus diplotaenia;female;;size;1;10
Roca Partida;21/05/2011;Rojo, Mario;2;3;Mycteroperca rosacea;;;size;1;30
Roca Partida;21/05/2011;Rojo, Mario;2;3;Halichoeres dispilus;;;size;16;10
Roca Partida;21/05/2011;Rojo, Mario;2;3;Cephalopholis panamensis;;;size;1;20
Roca Partida;21/05/2011;Rojo, Mario;2;3;Cephalopholis panamensis;;;size;1;30
Roca Partida;21/05/2011;Rojo, Mario;2;3;Paranthias colonus;;;size;5;10
Roca Partida;21/05/2011;Rojo, Mario;2;3;Cirrhitichthys oxycephalus;;;size;2;5
Roca Partida;21/05/2011;Rojo, Mario;2;3;Diodon holocanthus;;;size;1;20
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Pentaceraster cumingi;;;abundance;4;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Phataria unifascialis;;;abundance;6;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Holothuroidea spp;;;abundance;2;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Pinctada mazatlanica;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Choromytilus chorus;;;abundance;3;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Pentaceraster cumingi;;;abundance;3;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Phataria unifascialis;;;abundance;2;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Diadema mexicanum;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Toxopneustes roseus;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Holothuroidea spp;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Phyllonotus erythrostomus;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Pinctada mazatlanica;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Choromytilus chorus;;;abundance;5;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Pentaceraster cumingi;;;abundance;6;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Toxopneustes roseus;;;abundance;2;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Holothuroidea spp;;;abundance;3;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;1;Choromytilus chorus;;;abundance;9;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Pentaceraster cumingi;;;abundance;5;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Phataria unifascialis;;;abundance;2;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Gorgoniidae spp;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Chama spp;;;abundance;3;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Choromytilus chorus;;;abundance;6;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Pentaceraster cumingi;;;abundance;6;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Phataria unifascialis;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Gorgoniidae spp;;;abundance;2;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Pinctada mazatlanica;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Choromytilus chorus;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Pentaceraster cumingi;;;abundance;4;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Phataria unifascialis;;;abundance;6;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Echineaster tenuispina;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Diadema mexicanum;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Phyllonotus erythrostomus;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Pinctada mazatlanica;;;abundance;2;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Chama spp;;;abundance;1;
Roca Partida;21/05/2011;Garcia, Juan Gabriel;3;2;Choromytilus chorus;;;abundance;7;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Pentaceraster cumingi;;;abundance;6;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Pharia pyramidata;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Phataria unifascialis;;;abundance;6;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Gorgoniidae spp;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Tripneustes depressus;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Centrostephanus coronatus;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Holothuroidea spp;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Muricanthus princeps;;;abundance;2;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Pinctada mazatlanica;;;abundance;2;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Chama spp;;;abundance;8;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Pentaceraster cumingi;;;abundance;8;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Phataria unifascialis;;;abundance;6;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Gorgoniidae spp;;;abundance;6;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Tripneustes depressus;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Holothuroidea spp;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Pinctada mazatlanica;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Chama spp;;;abundance;21;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Pentaceraster cumingi;;;abundance;12;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Asteropsis carinifera;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Phataria unifascialis;;;abundance;7;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Gorgoniidae spp;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Tripneustes depressus;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Pinctada mazatlanica;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Chama spp;;;abundance;14;
Roca Partida;21/05/2011;Torres, Daniel;3;1;Choromytilus chorus;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Pentaceraster cumingi;;;abundance;15;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Phataria unifascialis;;;abundance;10;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Gorgoniidae spp;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Tripneustes depressus;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Hexaplex nigritus;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Muricanthus princeps;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Pinctada mazatlanica;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Chama spp;;;abundance;16;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Pentaceraster cumingi;;;abundance;11;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Phataria unifascialis;;;abundance;12;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Gorgoniidae spp;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Tripneustes depressus;;;abundance;5;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Pinctada mazatlanica;;;abundance;2;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Chama spp;;;abundance;13;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Pentaceraster cumingi;;;abundance;9;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Phataria unifascialis;;;abundance;2;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Gorgoniidae spp;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Tripneustes depressus;;;abundance;2;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Holothuroidea spp;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Muricanthus princeps;;;abundance;1;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Pinctada mazatlanica;;;abundance;3;
Roca Partida;21/05/2011;Torres, Daniel;3;2;Chama spp;;;abundance;9;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Pentaceraster cumingi;;;abundance;9;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Phataria unifascialis;;;abundance;4;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Antipathes galapagensis;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Eucidaris thouarsii;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Tripneustes depressus;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Toxopneustes roseus;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Spondylus calcifer;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Chama spp;;;abundance;5;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Pentaceraster cumingi;;;abundance;3;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Echineaster tenuispina;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Diadema mexicanum;;;abundance;4;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Chama spp;;;abundance;2;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Pentaceraster cumingi;;;abundance;7;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Phataria unifascialis;;;abundance;12;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Isostichopus fuscus;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Holothuroidea spp;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;1;Pinctada mazatlanica;;;abundance;2;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Pentaceraster cumingi;;;abundance;11;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Phataria unifascialis;;;abundance;4;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Diadema mexicanum;;;abundance;2;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Muricanthus princeps;;;abundance;1;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Chama spp;;;abundance;7;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Pentaceraster cumingi;;;abundance;3;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Phataria unifascialis;;;abundance;6;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Eucidaris thouarsii;;;abundance;2;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Muricanthus princeps;;;abundance;2;
Roca Partida;21/05/2011;Delgado, Samuel;3;2;Pinctada mazatlanica;;;abundance;2;
