site;date;observer;dive;replicate;species;sex;maturity;size_type;abundance;size_observed
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;3;Mycteroperca rosacea;NA;NA;size;1;20
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;3;Mycteroperca rosacea;NA;NA;size;1;15
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;3;Mycteroperca rosacea;NA;NA;size;2;10
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Stegastes rectifraenum;NA;NA;size;17;10
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Chromis atrilobata;NA;NA;size;40;5
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Mycteroperca rosacea;NA;NA;size;1;15
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Mycteroperca rosacea;NA;NA;size;2;10
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Mycteroperca rosacea;NA;NA;size;3;15
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Halichoeres notospilus;NA;NA;size;1;10
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Paranthias colonus;NA;NA;size;15;30
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;4;Paranthias colonus;NA;NA;size;5;20
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Stegastes rectifraenum;NA;NA;size;14;10
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Holacanthus passer;NA;NA;size;1;30
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Holacanthus passer;NA;NA;size;1;15
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Mycteroperca rosacea;NA;NA;size;2;15
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Mycteroperca rosacea;NA;NA;size;2;20
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Cirrhitichthys oxycephalus;NA;NA;size;4;5
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Cephalopholis panamensis;NA;NA;size;1;15
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Cephalopholis panamensis;NA;NA;size;1;30
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;5;Cephalopholis panamensis;NA;NA;size;1;40
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;6;Stegastes rectifraenum;NA;NA;size;20;5
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;6;Stegastes rectifraenum;NA;NA;size;20;10
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;6;Chromis atrilobata;NA;NA;size;25;5
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;6;Mycteroperca rosacea;NA;NA;size;1;20
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;6;Mycteroperca rosacea;NA;NA;size;1;10
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;6;Cephalopholis panamensis;NA;NA;size;1;20
El Resumidero;02/11/2013;Gonzalez, Marco Antonio;1;6;Halichoeres dispilus;NA;NA;size;8;5
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Cephalopholis panamensis;NA;NA;size;5;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Stegastes rectifraenum;NA;NA;size;8;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Holacanthus passer;NA;NA;size;11;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Holacanthus passer;NA;NA;size;4;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Bodianus diplotaenia;NA;NA;size;1;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Bodianus diplotaenia;NA;NA;size;5;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Chromis atrilobata;NA;NA;size;50;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Halichoeres notospilus;NA;NA;size;2;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Thalassoma lucasanum;NA;NA;size;4;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Serranus psittacinus;NA;NA;size;1;8
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Paranthias colonus;NA;NA;size;2;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;1;Halichoeres nicholsi;NA;NA;size;1;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Cephalopholis panamensis;NA;NA;size;1;25
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Stegastes rectifraenum;NA;NA;size;2;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Holacanthus passer;NA;NA;size;2;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Bodianus diplotaenia;NA;NA;size;1;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Bodianus diplotaenia;NA;NA;size;3;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Chromis atrilobata;NA;NA;size;60;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Halichoeres dispilus;NA;NA;size;4;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Serranus psittacinus;NA;NA;size;2;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Alphestes immaculatus;NA;NA;size;1;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Paranthias colonus;NA;NA;size;9;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Halichoeres chierchiae;NA;NA;size;1;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;2;Epinephelus labriformis;NA;NA;size;1;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Cephalopholis panamensis;NA;NA;size;4;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Stegastes rectifraenum;NA;NA;size;2;4
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Stegastes rectifraenum;NA;NA;size;1;8
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Holacanthus passer;NA;NA;size;1;5
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Holacanthus passer;NA;NA;size;5;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Bodianus diplotaenia;NA;NA;size;4;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Bodianus diplotaenia;NA;NA;size;1;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Chromis atrilobata;NA;NA;size;35;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Halichoeres dispilus;NA;NA;size;5;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Thalassoma lucasanum;NA;NA;size;2;8
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Paranthias colonus;NA;NA;size;27;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Alphestes immaculatus;NA;NA;size;1;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Scorpaena mystes;NA;NA;size;1;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;3;Cirrhitichthys oxycephalus;NA;NA;size;2;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Cephalopholis panamensis;NA;NA;size;5;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Cephalopholis panamensis;NA;NA;size;7;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Stegastes rectifraenum;NA;NA;size;15;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Holacanthus passer;NA;NA;size;5;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Holacanthus passer;NA;NA;size;5;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Holacanthus passer;NA;NA;size;1;5
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Bodianus diplotaenia;NA;NA;size;1;40
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Chromis atrilobata;NA;NA;size;181;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Halichoeres nicholsi;NA;NA;size;1;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Halichoeres nicholsi;NA;NA;size;1;5
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Alphestes immaculatus;NA;NA;size;7;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Paranthias colonus;NA;NA;size;1;5
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Paranthias colonus;NA;NA;size;2;25
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Scorpaena mystes;NA;NA;size;1;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Epinephelus labriformis;NA;NA;size;1;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;4;Chaetodon humeralis;NA;NA;size;2;8
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Cephalopholis panamensis;NA;NA;size;5;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Stegastes rectifraenum;NA;NA;size;10;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Holacanthus passer;NA;NA;size;7;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Bodianus diplotaenia;NA;NA;size;5;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Bodianus diplotaenia;NA;NA;size;1;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Chromis atrilobata;NA;NA;size;154;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Thalassoma lucasanum;NA;NA;size;3;8
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Abudefduf troscheli;NA;NA;size;4;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Cirrhitus rivulatus;NA;NA;size;1;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Alphestes immaculatus;NA;NA;size;2;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Paranthias colonus;NA;NA;size;3;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;5;Scarus ghoban;NA;NA;size;2;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Cephalopholis panamensis;NA;NA;size;4;15
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Cephalopholis panamensis;NA;NA;size;2;30
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Stegastes rectifraenum;NA;NA;size;10;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Stegastes rectifraenum;NA;NA;size;2;16
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Holacanthus passer;NA;NA;size;9;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Holacanthus passer;NA;NA;size;2;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Holacanthus passer;NA;NA;size;2;5
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Bodianus diplotaenia;NA;NA;size;2;20
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Bodianus diplotaenia;NA;NA;size;5;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Chromis atrilobata;NA;NA;size;114;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Halichoeres chierchiae;NA;NA;size;1;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Alphestes immaculatus;NA;NA;size;4;10
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Muraena lentijinosa;NA;NA;size;1;50
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Serranus psittacinus;NA;NA;size;2;8
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Halichoeres dispilus;NA;NA;size;1;6
El Resumidero;02/11/2013;Encinas, Leopoldo;1;6;Halichoeres nicholsi;NA;NA;size;1;30
El Resumidero;02/11/2013;Caamal, Jacobo;1;4;Chromis atrilobata;NA;NA;size;2;50
El Resumidero;03/11/2013;Torres, Daniel;1;1;Pentaceraster cumingi;NA;NA;abundance;13;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Phataria unifascialis;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Gorgoniidae spp;NA;NA;abundance;2;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Eucidaris thouarsii;NA;NA;abundance;20;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Tripneustes depressus;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Pinctada mazatlanica;NA;NA;abundance;16;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Chama spp;NA;NA;abundance;7;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Pentaceraster cumingi;NA;NA;abundance;16;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Phataria unifascialis;NA;NA;abundance;2;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Gorgoniidae spp;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Eucidaris thouarsii;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Tripneustes depressus;NA;NA;abundance;28;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Pinctada mazatlanica;NA;NA;abundance;8;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Chama spp;NA;NA;abundance;8;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Pentaceraster cumingi;NA;NA;abundance;27;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Phataria unifascialis;NA;NA;abundance;17;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Eucidaris thouarsii;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Tripneustes depressus;NA;NA;abundance;15;
El Resumidero;03/11/2013;Torres, Daniel;1;1;Pinctada mazatlanica;NA;NA;abundance;28;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Pentaceraster cumingi;NA;NA;abundance;9;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Phataria unifascialis;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Gorgoniidae spp;NA;NA;abundance;4;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Eucidaris thouarsii;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Tripneustes depressus;NA;NA;abundance;9;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Diadema mexicanum;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Toxopneustes roseus;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Pinctada mazatlanica;NA;NA;abundance;18;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Pinna rugosa;NA;NA;abundance;1;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Chama spp;NA;NA;abundance;4;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Pentaceraster cumingi;NA;NA;abundance;12;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Gorgoniidae spp;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Eucidaris thouarsii;NA;NA;abundance;25;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Tripneustes depressus;NA;NA;abundance;32;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Toxopneustes roseus;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Pinctada mazatlanica;NA;NA;abundance;14;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Chama spp;NA;NA;abundance;34;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Pentaceraster cumingi;NA;NA;abundance;28;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Gorgoniidae spp;NA;NA;abundance;8;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Tripneustes depressus;NA;NA;abundance;47;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Otros pepinos;NA;NA;abundance;2;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Pinctada mazatlanica;NA;NA;abundance;23;
El Resumidero;03/11/2013;Torres, Daniel;1;2;Chama spp;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Pentaceraster cumingi;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Phataria unifascialis;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Gorgoniidae spp;NA;NA;abundance;5;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Eucidaris thouarsii;NA;NA;abundance;35;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Tripneustes depressus;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Pinctada mazatlanica;NA;NA;abundance;10;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Pteria sterna;NA;NA;abundance;1;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Chama spp;NA;NA;abundance;25;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Pentaceraster cumingi;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Phataria unifascialis;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Gorgoniidae spp;NA;NA;abundance;4;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Eucidaris thouarsii;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Tripneustes depressus;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Pinctada mazatlanica;NA;NA;abundance;4;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Chama spp;NA;NA;abundance;69;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Pentaceraster cumingi;NA;NA;abundance;7;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Phataria unifascialis;NA;NA;abundance;4;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Eucidaris thouarsii;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;3;Pinctada mazatlanica;NA;NA;abundance;17;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Pentaceraster cumingi;NA;NA;abundance;9;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Gorgoniidae spp;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Tripneustes depressus;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Pinctada mazatlanica;NA;NA;abundance;7;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Chama spp;NA;NA;abundance;7;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Nidorellia armata;NA;NA;abundance;1;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Pentaceraster cumingi;NA;NA;abundance;11;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Pharia pyramidata;NA;NA;abundance;1;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Gorgoniidae spp;NA;NA;abundance;1;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Eucidaris thouarsii;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Tripneustes depressus;NA;NA;abundance;2;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Pinctada mazatlanica;NA;NA;abundance;5;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Chama spp;NA;NA;abundance;16;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Pentaceraster cumingi;NA;NA;abundance;6;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Gorgoniidae spp;NA;NA;abundance;3;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Eucidaris thouarsii;NA;NA;abundance;50;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Tripneustes depressus;NA;NA;abundance;7;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Otros pepinos;NA;NA;abundance;2;
El Resumidero;03/11/2013;Torres, Daniel;1;4;Pinctada mazatlanica;NA;NA;abundance;19;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Nidorellia armata;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Pentaceraster cumingi;NA;NA;abundance;5;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Phataria unifascialis;NA;NA;abundance;5;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Toxopneustes roseus;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Pinctada mazatlanica;NA;NA;abundance;1;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Pentaceraster cumingi;NA;NA;abundance;5;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Phataria unifascialis;NA;NA;abundance;4;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Toxopneustes roseus;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Pinctada mazatlanica;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Pentaceraster cumingi;NA;NA;abundance;9;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Phataria unifascialis;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;1;Pinctada mazatlanica;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Pentaceraster cumingi;NA;NA;abundance;6;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Toxopneustes roseus;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Pinctada mazatlanica;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Pentaceraster cumingi;NA;NA;abundance;6;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Toxopneustes roseus;NA;NA;abundance;4;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Pinctada mazatlanica;NA;NA;abundance;11;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Pentaceraster cumingi;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Toxopneustes roseus;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;2;Otros pepinos;NA;NA;abundance;1;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Nidorellia armata;NA;NA;abundance;1;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Pentaceraster cumingi;NA;NA;abundance;5;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Gorgoniidae spp;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Centrostephanus coronatus;NA;NA;abundance;1;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Pinctada mazatlanica;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Pentaceraster cumingi;NA;NA;abundance;4;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Phataria unifascialis;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Gorgoniidae spp;NA;NA;abundance;4;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Pinctada mazatlanica;NA;NA;abundance;1;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Pentaceraster cumingi;NA;NA;abundance;4;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Phataria unifascialis;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Gorgoniidae spp;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Centrostephanus coronatus;NA;NA;abundance;1;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;3;Pinctada mazatlanica;NA;NA;abundance;8;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Pentaceraster cumingi;NA;NA;abundance;5;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Phataria unifascialis;NA;NA;abundance;7;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Gorgoniidae spp;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Pinctada mazatlanica;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Chama spp;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Pentaceraster cumingi;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Phataria unifascialis;NA;NA;abundance;4;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Gorgoniidae spp;NA;NA;abundance;2;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Pinctada mazatlanica;NA;NA;abundance;3;
El Resumidero;03/11/2013;Lopez, Juan Gabriel;1;4;Chama spp;NA;NA;abundance;3;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Phataria unifascialis;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Pinctada mazatlanica;NA;NA;abundance;6;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Pteria sterna;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Chama spp;NA;NA;abundance;6;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Asteropsis carinifera;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Pharia pyramidata;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Eucidaris thouarsii;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Pinctada mazatlanica;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Chama spp;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Pentaceraster cumingi;NA;NA;abundance;4;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Gorgoniidae spp;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;spondylus princeps;NA;NA;abundance;6;
El Resumidero;03/11/2013;Valdez, Daniel;1;1;Chama spp;NA;NA;abundance;10;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Pentaceraster cumingi;NA;NA;abundance;7;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Phataria unifascialis;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Eucidaris thouarsii;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Pinctada mazatlanica;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Chama spp;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Pentaceraster cumingi;NA;NA;abundance;5;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Pinctada mazatlanica;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Chama spp;NA;NA;abundance;4;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Pentaceraster cumingi;NA;NA;abundance;10;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Eucidaris thouarsii;NA;NA;abundance;3;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Pinctada mazatlanica;NA;NA;abundance;5;
El Resumidero;03/11/2013;Valdez, Daniel;1;2;Chama spp;NA;NA;abundance;2;
El Resumidero;03/11/2013;Valdez, Daniel;1;3;Pentaceraster cumingi;NA;NA;abundance;6;
El Resumidero;03/11/2013;Valdez, Daniel;1;3;Phataria unifascialis;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;3;Gorgoniidae spp;NA;NA;abundance;1;
El Resumidero;03/11/2013;Valdez, Daniel;1;3;Otros pepinos;NA;NA;abundance;2;
